dataset,montage,feature_family,classifier,subject,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
COGBCI,full,fbcsp,random_forest,21,0,42,1.0,1.0,200,51,62,
COGBCI,full,bandpower,lda,21,0,42,0.9117647058823529,0.9411764705882353,200,51,62,
COGBCI,full,bandpower,svm,21,0,42,0.5,0.6666666666666666,200,51,62,
COGBCI,full,bandpower,decision_tree,21,0,42,0.7352941176470589,0.8235294117647058,200,51,62,
COGBCI,full,bandpower,random_forest,21,0,42,0.7941176470588236,0.8627450980392157,200,51,62,
COGBCI,full,fbcsp,lda,21,1,42,0.96996996996997,0.98,201,50,62,
COGBCI,full,fbcsp,svm,21,1,42,0.96996996996997,0.98,201,50,62,
COGBCI,full,fbcsp,decision_tree,21,1,42,1.0,1.0,201,50,62,
COGBCI,full,fbcsp,random_forest,21,1,42,1.0,1.0,201,50,62,
COGBCI,full,bandpower,lda,21,1,42,0.6998799519807923,0.8,201,50,62,
COGBCI,full,bandpower,svm,21,1,42,0.3063932448733413,0.54,201,50,62,
COGBCI,full,bandpower,decision_tree,21,1,42,0.45848375451263546,0.64,201,50,62,
COGBCI,full,bandpower,random_forest,21,1,42,0.48795180722891573,0.66,201,50,62,
COGBCI,full,fbcsp,lda,21,2,42,1.0,1.0,201,50,62,
COGBCI,full,fbcsp,svm,21,2,42,0.9399038461538461,0.96,201,50,62,
COGBCI,full,fbcsp,decision_tree,21,2,42,1.0,1.0,201,50,62,
COGBCI,full,fbcsp,random_forest,21,2,42,1.0,1.0,201,50,62,
COGBCI,full,bandpower,lda,21,2,42,0.8199279711884754,0.88,201,50,62,
COGBCI,full,bandpower,svm,21,2,42,0.43011397720455913,0.62,201,50,62,
COGBCI,full,bandpower,decision_tree,21,2,42,0.6991576413959086,0.8,201,50,62,
COGBCI,full,bandpower,random_forest,21,2,42,0.6694711538461539,0.78,201,50,62,
COGBCI,full,fbcsp,lda,21,3,42,1.0,1.0,201,50,62,
COGBCI,full,fbcsp,svm,21,3,42,0.9699879951980792,0.98,201,50,62,
COGBCI,full,fbcsp,decision_tree,21,3,42,0.9699879951980792,0.98,201,50,62,
COGBCI,full,fbcsp,random_forest,21,3,42,1.0,1.0,201,50,62,
COGBCI,full,bandpower,lda,21,3,42,0.8502994011976048,0.9,201,50,62,
COGBCI,full,bandpower,svm,21,3,42,0.5508982035928143,0.7,201,50,62,
COGBCI,full,bandpower,decision_tree,21,3,42,0.6704613541042541,0.78,201,50,62,
COGBCI,full,bandpower,random_forest,21,3,42,0.7004194128220491,0.8,201,50,62,
COGBCI,full,fbcsp,lda,21,4,42,1.0,1.0,201,50,62,
COGBCI,full,fbcsp,svm,21,4,42,1.0,1.0,201,50,62,
COGBCI,full,fbcsp,decision_tree,21,4,42,1.0,1.0,201,50,62,
COGBCI,full,fbcsp,random_forest,21,4,42,1.0,1.0,201,50,62,
COGBCI,full,bandpower,lda,21,4,42,0.9400119976004799,0.96,201,50,62,
COGBCI,full,bandpower,svm,21,4,42,0.5209580838323353,0.68,201,50,62,
COGBCI,full,bandpower,decision_tree,21,4,42,0.6692723992784124,0.78,201,50,62,
COGBCI,full,bandpower,random_forest,21,4,42,0.8198198198198198,0.88,201,50,62,
COGBCI,full,fbcsp,lda,22,0,42,0.973218555714969,0.9821428571428571,222,56,62,
COGBCI,full,fbcsp,svm,22,0,42,0.89272030651341,0.9285714285714286,222,56,62,
COGBCI,full,fbcsp,decision_tree,22,0,42,0.973218555714969,0.9821428571428571,222,56,62,
COGBCI,full,fbcsp,random_forest,22,0,42,1.0,1.0,222,56,62,
COGBCI,full,bandpower,lda,22,0,42,0.8930276981852913,0.9285714285714286,222,56,62,
COGBCI,full,bandpower,svm,22,0,42,0.5719063545150502,0.7142857142857143,222,56,62,
COGBCI,full,bandpower,decision_tree,22,0,42,0.6521739130434783,0.7678571428571429,222,56,62,
COGBCI,full,bandpower,random_forest,22,0,42,0.6255969436485196,0.75,222,56,62,
COGBCI,full,fbcsp,lda,22,1,42,0.8928229665071771,0.9285714285714286,222,56,62,
COGBCI,full,fbcsp,svm,22,1,42,0.8660927785748446,0.9107142857142857,222,56,62,
COGBCI,full,fbcsp,decision_tree,22,1,42,0.9731929152704644,0.9821428571428571,222,56,62,
COGBCI,full,fbcsp,random_forest,22,1,42,1.0,1.0,222,56,62,
COGBCI,full,bandpower,lda,22,1,42,0.9464114832535885,0.9642857142857143,222,56,62,
COGBCI,full,bandpower,svm,22,1,42,0.8125298900047824,0.875,222,56,62,
COGBCI,full,bandpower,decision_tree,22,1,42,0.7590822179732313,0.8392857142857143,222,56,62,
COGBCI,full,bandpower,random_forest,22,1,42,0.7591973244147157,0.8392857142857143,222,56,62,
COGBCI,full,fbcsp,lda,22,2,42,0.8658361284139914,0.9107142857142857,222,56,62,
COGBCI,full,fbcsp,svm,22,2,42,0.785645933014354,0.8571428571428571,222,56,62,
COGBCI,full,fbcsp,decision_tree,22,2,42,1.0,1.0,222,56,62,
COGBCI,full,fbcsp,random_forest,22,2,42,1.0,1.0,222,56,62,
COGBCI,full,bandpower,lda,22,2,42,0.8119904076738609,0.875,222,56,62,
COGBCI,full,bandpower,svm,22,2,42,0.7318007662835249,0.8214285714285714,222,56,62,
COGBCI,full,bandpower,decision_tree,22,2,42,0.7314148681055156,0.8214285714285714,222,56,62,
COGBCI,full,bandpower,random_forest,22,2,42,0.7318007662835249,0.8214285714285714,222,56,62,
COGBCI,full,fbcsp,lda,22,3,42,0.8637939574046558,0.9090909090909091,223,55,62,
COGBCI,full,fbcsp,svm,22,3,42,0.8093115403665181,0.8727272727272727,223,55,62,
COGBCI,full,fbcsp,decision_tree,22,3,42,0.945382323733863,0.9636363636363636,223,55,62,
COGBCI,full,fbcsp,random_forest,22,3,42,1.0,1.0,223,55,62,
COGBCI,full,bandpower,lda,22,3,42,0.8635912698412699,0.9090909090909091,223,55,62,
COGBCI,full,bandpower,svm,22,3,42,0.5643564356435644,0.7090909090909091,223,55,62,
COGBCI,full,bandpower,decision_tree,22,3,42,0.6997518610421837,0.8,223,55,62,
COGBCI,full,bandpower,random_forest,22,3,42,0.645864289252105,0.7636363636363637,223,55,62,
COGBCI,full,fbcsp,lda,22,4,42,0.8363095238095238,0.8909090909090909,223,55,62,
COGBCI,full,fbcsp,svm,22,4,42,0.8363095238095238,0.8909090909090909,223,55,62,
COGBCI,full,fbcsp,decision_tree,22,4,42,0.972718253968254,0.9818181818181818,223,55,62,
COGBCI,full,fbcsp,random_forest,22,4,42,0.972718253968254,0.9818181818181818,223,55,62,
COGBCI,full,bandpower,lda,22,4,42,0.7817460317460317,0.8545454545454545,223,55,62,
COGBCI,full,bandpower,svm,22,4,42,0.6731054977711739,0.7818181818181819,223,55,62,
COGBCI,full,bandpower,decision_tree,22,4,42,0.6731054977711739,0.7818181818181819,223,55,62,
COGBCI,full,bandpower,random_forest,22,4,42,0.5639246778989098,0.7090909090909091,223,55,62,
COGBCI,full,fbcsp,lda,23,0,42,0.93875,0.9591836734693877,196,49,62,
COGBCI,full,fbcsp,svm,23,0,42,0.9387116948092558,0.9591836734693877,196,49,62,
COGBCI,full,fbcsp,decision_tree,23,0,42,0.93875,0.9591836734693877,196,49,62,
COGBCI,full,fbcsp,random_forest,23,0,42,0.969375,0.9795918367346939,196,49,62,
COGBCI,full,bandpower,lda,23,0,42,0.7240300375469337,0.8163265306122449,196,49,62,
COGBCI,full,bandpower,svm,23,0,42,0.44806007509386725,0.6326530612244898,196,49,62,
COGBCI,full,bandpower,decision_tree,23,0,42,0.38750000000000007,0.5918367346938775,196,49,62,
COGBCI,full,bandpower,random_forest,23,0,42,0.5701754385964912,0.7142857142857143,196,49,62,
COGBCI,full,fbcsp,lda,23,1,42,0.908125,0.9387755102040817,196,49,62,
COGBCI,full,fbcsp,svm,23,1,42,0.8467792370231395,0.8979591836734694,196,49,62,
COGBCI,full,fbcsp,decision_tree,23,1,42,0.93875,0.9591836734693877,196,49,62,
COGBCI,full,fbcsp,random_forest,23,1,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,23,1,42,0.785625,0.8571428571428571,196,49,62,
COGBCI,full,bandpower,svm,23,1,42,0.6929824561403508,0.7959183673469388,196,49,62,
COGBCI,full,bandpower,decision_tree,23,1,42,0.4477144646211647,0.6326530612244898,196,49,62,
COGBCI,full,bandpower,random_forest,23,1,42,0.6018749999999999,0.7346938775510204,196,49,62,
COGBCI,full,fbcsp,lda,23,2,42,0.969375,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,svm,23,2,42,0.938788257339163,0.9591836734693877,196,49,62,
COGBCI,full,fbcsp,decision_tree,23,2,42,0.969375,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,random_forest,23,2,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,23,2,42,0.8776529338327091,0.9183673469387755,196,49,62,
COGBCI,full,bandpower,svm,23,2,42,0.540625,0.6938775510204082,196,49,62,
COGBCI,full,bandpower,decision_tree,23,2,42,0.6320400500625782,0.7551020408163265,196,49,62,
COGBCI,full,bandpower,random_forest,23,2,42,0.6018749999999999,0.7346938775510204,196,49,62,
COGBCI,full,fbcsp,lda,23,3,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,svm,23,3,42,0.969375,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,decision_tree,23,3,42,0.969375,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,random_forest,23,3,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,23,3,42,0.7853566958698373,0.8571428571428571,196,49,62,
COGBCI,full,bandpower,svm,23,3,42,0.509386733416771,0.673469387755102,196,49,62,
COGBCI,full,bandpower,decision_tree,23,3,42,0.4790494058786742,0.6530612244897959,196,49,62,
COGBCI,full,bandpower,random_forest,23,3,42,0.5403377110694183,0.6938775510204082,196,49,62,
COGBCI,full,fbcsp,lda,23,4,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,svm,23,4,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,decision_tree,23,4,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,random_forest,23,4,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,23,4,42,0.8776529338327091,0.9183673469387755,196,49,62,
COGBCI,full,bandpower,svm,23,4,42,0.6943231441048034,0.7959183673469388,196,49,62,
COGBCI,full,bandpower,decision_tree,23,4,42,0.5409119300437227,0.6938775510204082,196,49,62,
COGBCI,full,bandpower,random_forest,23,4,42,0.7254047322540473,0.8163265306122449,196,49,62,
COGBCI,full,fbcsp,lda,24,0,42,0.971627408993576,0.9811320754716981,212,53,62,
COGBCI,full,fbcsp,svm,24,0,42,0.8863879957127545,0.9245283018867925,212,53,62,
COGBCI,full,fbcsp,decision_tree,24,0,42,1.0,1.0,212,53,62,
COGBCI,full,fbcsp,random_forest,24,0,42,1.0,1.0,212,53,62,
COGBCI,full,bandpower,lda,24,0,42,0.8009656652360515,0.8679245283018868,212,53,62,
COGBCI,full,bandpower,svm,24,0,42,0.6584317937701396,0.7735849056603774,212,53,62,
COGBCI,full,bandpower,decision_tree,24,0,42,0.4028969957081545,0.6037735849056604,212,53,62,
COGBCI,full,bandpower,random_forest,24,0,42,0.6862217438105489,0.7924528301886793,212,53,62,
COGBCI,full,fbcsp,lda,24,1,42,1.0,1.0,212,53,62,
COGBCI,full,fbcsp,svm,24,1,42,0.971627408993576,0.9811320754716981,212,53,62,
COGBCI,full,fbcsp,decision_tree,24,1,42,1.0,1.0,212,53,62,
COGBCI,full,fbcsp,random_forest,24,1,42,1.0,1.0,212,53,62,
COGBCI,full,bandpower,lda,24,1,42,0.7150537634408602,0.8113207547169812,212,53,62,
COGBCI,full,bandpower,svm,24,1,42,0.6303648068669527,0.7547169811320755,212,53,62,
COGBCI,full,bandpower,decision_tree,24,1,42,0.5753205128205128,0.7169811320754716,212,53,62,
COGBCI,full,bandpower,random_forest,24,1,42,0.7159699892818864,0.8113207547169812,212,53,62,
COGBCI,full,fbcsp,lda,24,2,42,0.971627408993576,0.9811320754716981,212,53,62,
COGBCI,full,fbcsp,svm,24,2,42,0.971627408993576,0.9811320754716981,212,53,62,
COGBCI,full,fbcsp,decision_tree,24,2,42,1.0,1.0,212,53,62,
COGBCI,full,fbcsp,random_forest,24,2,42,1.0,1.0,212,53,62,
COGBCI,full,bandpower,lda,24,2,42,0.6303648068669527,0.7547169811320755,212,53,62,
COGBCI,full,bandpower,svm,24,2,42,0.34603004291845496,0.5660377358490566,212,53,62,
COGBCI,full,bandpower,decision_tree,24,2,42,0.6032085561497326,0.7358490566037735,212,53,62,
COGBCI,full,bandpower,random_forest,24,2,42,0.6015037593984962,0.7358490566037735,212,53,62,
COGBCI,full,fbcsp,lda,24,3,42,0.971627408993576,0.9811320754716981,212,53,62,
COGBCI,full,fbcsp,svm,24,3,42,0.971627408993576,0.9811320754716981,212,53,62,
COGBCI,full,fbcsp,decision_tree,24,3,42,1.0,1.0,212,53,62,
COGBCI,full,fbcsp,random_forest,24,3,42,1.0,1.0,212,53,62,
COGBCI,full,bandpower,lda,24,3,42,0.8022388059701493,0.8679245283018868,212,53,62,
COGBCI,full,bandpower,svm,24,3,42,0.4626467449306296,0.6415094339622641,212,53,62,
COGBCI,full,bandpower,decision_tree,24,3,42,0.6036324786324786,0.7358490566037735,212,53,62,
COGBCI,full,bandpower,random_forest,24,3,42,0.6598930481283423,0.7735849056603774,212,53,62,
COGBCI,full,fbcsp,lda,24,4,42,0.9715817694369974,0.9811320754716981,212,53,62,
COGBCI,full,fbcsp,svm,24,4,42,0.9430719656283566,0.9622641509433962,212,53,62,
COGBCI,full,fbcsp,decision_tree,24,4,42,1.0,1.0,212,53,62,
COGBCI,full,fbcsp,random_forest,24,4,42,1.0,1.0,212,53,62,
COGBCI,full,bandpower,lda,24,4,42,0.8014981273408239,0.8679245283018868,212,53,62,
COGBCI,full,bandpower,svm,24,4,42,0.687566988210075,0.7924528301886793,212,53,62,
COGBCI,full,bandpower,decision_tree,24,4,42,0.4895666131621188,0.660377358490566,212,53,62,
COGBCI,full,bandpower,random_forest,24,4,42,0.6606189967982925,0.7735849056603774,212,53,62,
COGBCI,full,fbcsp,lda,25,0,42,1.0,1.0,206,52,62,
COGBCI,full,fbcsp,svm,25,0,42,1.0,1.0,206,52,62,
COGBCI,full,fbcsp,decision_tree,25,0,42,0.971159179145868,0.9807692307692307,206,52,62,
COGBCI,full,fbcsp,random_forest,25,0,42,1.0,1.0,206,52,62,
COGBCI,full,bandpower,lda,25,0,42,0.8558758314855877,0.9038461538461539,206,52,62,
COGBCI,full,bandpower,svm,25,0,42,0.4520244037714919,0.6346153846153846,206,52,62,
COGBCI,full,bandpower,decision_tree,25,0,42,0.48057713651498335,0.6538461538461539,206,52,62,
COGBCI,full,bandpower,random_forest,25,0,42,0.5390581717451524,0.6923076923076923,206,52,62,
COGBCI,full,fbcsp,lda,25,1,42,0.9711271515824542,0.9807692307692307,206,52,62,
COGBCI,full,fbcsp,svm,25,1,42,1.0,1.0,206,52,62,
COGBCI,full,fbcsp,decision_tree,25,1,42,0.8845726970033296,0.9230769230769231,206,52,62,
COGBCI,full,fbcsp,random_forest,25,1,42,0.971159179145868,0.9807692307692307,206,52,62,
COGBCI,full,bandpower,lda,25,1,42,0.48086522462562387,0.6538461538461539,206,52,62,
COGBCI,full,bandpower,svm,25,1,42,0.44988864142538965,0.6346153846153846,206,52,62,
COGBCI,full,bandpower,decision_tree,25,1,42,0.36338341680578745,0.5769230769230769,206,52,62,
COGBCI,full,bandpower,random_forest,25,1,42,0.4215795328142381,0.6153846153846154,206,52,62,
COGBCI,full,fbcsp,lda,25,2,42,0.9710789766407119,0.9807692307692307,206,52,62,
COGBCI,full,fbcsp,svm,25,2,42,0.9710789766407119,0.9807692307692307,206,52,62,
COGBCI,full,fbcsp,decision_tree,25,2,42,0.9420935412026726,0.9615384615384616,206,52,62,
COGBCI,full,fbcsp,random_forest,25,2,42,0.9710789766407119,0.9807692307692307,206,52,62,
COGBCI,full,bandpower,lda,25,2,42,0.6825749167591565,0.7884615384615384,206,52,62,
COGBCI,full,bandpower,svm,25,2,42,0.6521739130434783,0.7692307692307693,206,52,62,
COGBCI,full,bandpower,decision_tree,25,2,42,0.5367483296213809,0.6923076923076923,206,52,62,
COGBCI,full,bandpower,random_forest,25,2,42,0.5946547884187083,0.7307692307692307,206,52,62,
COGBCI,full,fbcsp,lda,25,3,42,0.9410404624277456,0.9607843137254902,207,51,62,
COGBCI,full,fbcsp,svm,25,3,42,0.9410404624277456,0.9607843137254902,207,51,62,
COGBCI,full,fbcsp,decision_tree,25,3,42,0.8228141285466126,0.8823529411764706,207,51,62,
COGBCI,full,fbcsp,random_forest,25,3,42,0.9115095430884905,0.9411764705882353,207,51,62,
COGBCI,full,bandpower,lda,25,3,42,0.6744051073708648,0.7843137254901961,207,51,62,
COGBCI,full,bandpower,svm,25,3,42,0.38128249566724426,0.5882352941176471,207,51,62,
COGBCI,full,bandpower,decision_tree,25,3,42,0.26385681293302543,0.5098039215686274,207,51,62,
COGBCI,full,bandpower,random_forest,25,3,42,0.4411764705882353,0.6274509803921569,207,51,62,
COGBCI,full,fbcsp,lda,25,4,42,1.0,1.0,207,51,62,
COGBCI,full,fbcsp,svm,25,4,42,0.9705372616984402,0.9803921568627451,207,51,62,
COGBCI,full,fbcsp,decision_tree,25,4,42,1.0,1.0,207,51,62,
COGBCI,full,fbcsp,random_forest,25,4,42,1.0,1.0,207,51,62,
COGBCI,full,bandpower,lda,25,4,42,0.5891829689298044,0.7254901960784313,207,51,62,
COGBCI,full,bandpower,svm,25,4,42,0.5887096774193548,0.7254901960784313,207,51,62,
COGBCI,full,bandpower,decision_tree,25,4,42,0.4718066743383199,0.6470588235294118,207,51,62,
COGBCI,full,bandpower,random_forest,25,4,42,0.5585689555683786,0.7058823529411765,207,51,62,
COGBCI,full,fbcsp,lda,26,0,42,0.9422222222222222,0.9615384615384616,205,52,62,
COGBCI,full,fbcsp,svm,26,0,42,0.855635757912271,0.9038461538461539,205,52,62,
COGBCI,full,fbcsp,decision_tree,26,0,42,1.0,1.0,205,52,62,
COGBCI,full,fbcsp,random_forest,26,0,42,1.0,1.0,205,52,62,
COGBCI,full,bandpower,lda,26,0,42,0.7695290858725762,0.8461538461538461,205,52,62,
COGBCI,full,bandpower,svm,26,0,42,0.6261061946902655,0.75,205,52,62,
COGBCI,full,bandpower,decision_tree,26,0,42,0.5400773908236594,0.6923076923076923,205,52,62,
COGBCI,full,bandpower,random_forest,26,0,42,0.6263128800442234,0.75,205,52,62,
COGBCI,full,fbcsp,lda,26,1,42,0.9422863485016648,0.9615384615384616,205,52,62,
COGBCI,full,fbcsp,svm,26,1,42,0.7974401780745687,0.8653846153846154,205,52,62,
COGBCI,full,fbcsp,decision_tree,26,1,42,0.8844444444444445,0.9230769230769231,205,52,62,
COGBCI,full,fbcsp,random_forest,26,1,42,0.9132851584213452,0.9423076923076923,205,52,62,
COGBCI,full,bandpower,lda,26,1,42,0.6832779623477299,0.7884615384615384,205,52,62,
COGBCI,full,bandpower,svm,26,1,42,0.5669072737368129,0.7115384615384616,205,52,62,
COGBCI,full,bandpower,decision_tree,26,1,42,0.39265850945494996,0.5961538461538461,205,52,62,
COGBCI,full,bandpower,random_forest,26,1,42,0.5088888888888888,0.6730769230769231,205,52,62,
COGBCI,full,fbcsp,lda,26,2,42,0.9407665505226481,0.9607843137254902,206,51,62,
COGBCI,full,fbcsp,svm,26,2,42,0.9109947643979057,0.9411764705882353,206,51,62,
COGBCI,full,fbcsp,decision_tree,26,2,42,1.0,1.0,206,51,62,
COGBCI,full,fbcsp,random_forest,26,2,42,1.0,1.0,206,51,62,
COGBCI,full,bandpower,lda,26,2,42,0.851138353765324,0.9019607843137255,206,51,62,
COGBCI,full,bandpower,svm,26,2,42,0.7017543859649122,0.803921568627451,206,51,62,
COGBCI,full,bandpower,decision_tree,26,2,42,0.49298245614035086,0.6666666666666666,206,51,62,
COGBCI,full,bandpower,random_forest,26,2,42,0.7320490367775832,0.8235294117647058,206,51,62,
COGBCI,full,fbcsp,lda,26,3,42,1.0,1.0,206,51,62,
COGBCI,full,fbcsp,svm,26,3,42,0.9409722222222222,0.9607843137254902,206,51,62,
COGBCI,full,fbcsp,decision_tree,26,3,42,0.9705882352941176,0.9803921568627451,206,51,62,
COGBCI,full,fbcsp,random_forest,26,3,42,1.0,1.0,206,51,62,
COGBCI,full,bandpower,lda,26,3,42,0.7653824036802761,0.8431372549019608,206,51,62,
COGBCI,full,bandpower,svm,26,3,42,0.6478711162255466,0.7647058823529411,206,51,62,
COGBCI,full,bandpower,decision_tree,26,3,42,0.49971148297749557,0.6666666666666666,206,51,62,
COGBCI,full,bandpower,random_forest,26,3,42,0.6468551644547029,0.7647058823529411,206,51,62,
COGBCI,full,fbcsp,lda,26,4,42,1.0,1.0,206,51,62,
COGBCI,full,fbcsp,svm,26,4,42,1.0,1.0,206,51,62,
COGBCI,full,fbcsp,decision_tree,26,4,42,1.0,1.0,206,51,62,
COGBCI,full,fbcsp,random_forest,26,4,42,1.0,1.0,206,51,62,
COGBCI,full,bandpower,lda,26,4,42,0.706728004600345,0.803921568627451,206,51,62,
COGBCI,full,bandpower,svm,26,4,42,0.7644341801385681,0.8431372549019608,206,51,62,
COGBCI,full,bandpower,decision_tree,26,4,42,0.4110854503464203,0.6078431372549019,206,51,62,
COGBCI,full,bandpower,random_forest,26,4,42,0.7931633835457705,0.8627450980392157,206,51,62,
COGBCI,full,fbcsp,lda,27,0,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,svm,27,0,42,0.9693558474046279,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,decision_tree,27,0,42,0.9388264669163545,0.9591836734693877,196,49,62,
COGBCI,full,fbcsp,random_forest,27,0,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,27,0,42,0.9079524107701942,0.9387755102040817,196,49,62,
COGBCI,full,bandpower,svm,27,0,42,0.6629143214509068,0.7755102040816326,196,49,62,
COGBCI,full,bandpower,decision_tree,27,0,42,0.5417705735660848,0.6938775510204082,196,49,62,
COGBCI,full,bandpower,random_forest,27,0,42,0.7548467792370231,0.8367346938775511,196,49,62,
COGBCI,full,fbcsp,lda,27,1,42,0.9388264669163545,0.9591836734693877,196,49,62,
COGBCI,full,fbcsp,svm,27,1,42,0.9081823860087446,0.9387755102040817,196,49,62,
COGBCI,full,fbcsp,decision_tree,27,1,42,0.9693558474046279,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,random_forest,27,1,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,27,1,42,0.7248908296943232,0.8163265306122449,196,49,62,
COGBCI,full,bandpower,svm,27,1,42,0.7245471580262337,0.8163265306122449,196,49,62,
COGBCI,full,bandpower,decision_tree,27,1,42,0.41812499999999997,0.6122448979591837,196,49,62,
COGBCI,full,bandpower,random_forest,27,1,42,0.5715178013741412,0.7142857142857143,196,49,62,
COGBCI,full,fbcsp,lda,27,2,42,0.9693941286695815,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,svm,27,2,42,0.8778054862842893,0.9183673469387755,196,49,62,
COGBCI,full,fbcsp,decision_tree,27,2,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,random_forest,27,2,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,27,2,42,0.7245471580262336,0.8163265306122449,196,49,62,
COGBCI,full,bandpower,svm,27,2,42,0.4797001873828858,0.6530612244897959,196,49,62,
COGBCI,full,bandpower,decision_tree,27,2,42,0.4809968847352025,0.6530612244897959,196,49,62,
COGBCI,full,bandpower,random_forest,27,2,42,0.6637554585152838,0.7755102040816326,196,49,62,
COGBCI,full,fbcsp,lda,27,3,42,0.9693941286695815,0.9795918367346939,196,49,62,
COGBCI,full,fbcsp,svm,27,3,42,0.9081823860087446,0.9387755102040817,196,49,62,
COGBCI,full,fbcsp,decision_tree,27,3,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,random_forest,27,3,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,27,3,42,0.8467792370231395,0.8979591836734694,196,49,62,
COGBCI,full,bandpower,svm,27,3,42,0.5403377110694183,0.6938775510204082,196,49,62,
COGBCI,full,bandpower,decision_tree,27,3,42,0.5709818636647905,0.7142857142857143,196,49,62,
COGBCI,full,bandpower,random_forest,27,3,42,0.6941323345817727,0.7959183673469388,196,49,62,
COGBCI,full,fbcsp,lda,27,4,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,svm,27,4,42,0.8473520249221184,0.8979591836734694,196,49,62,
COGBCI,full,fbcsp,decision_tree,27,4,42,1.0,1.0,196,49,62,
COGBCI,full,fbcsp,random_forest,27,4,42,1.0,1.0,196,49,62,
COGBCI,full,bandpower,lda,27,4,42,0.7548467792370231,0.8367346938775511,196,49,62,
COGBCI,full,bandpower,svm,27,4,42,0.6013767209011265,0.7346938775510204,196,49,62,
COGBCI,full,bandpower,decision_tree,27,4,42,0.5423412204234122,0.6938775510204082,196,49,62,
COGBCI,full,bandpower,random_forest,27,4,42,0.7860262008733624,0.8571428571428571,196,49,62,
COGBCI,full,fbcsp,lda,28,0,42,1.0,1.0,206,52,62,
COGBCI,full,fbcsp,svm,28,0,42,1.0,1.0,206,52,62,
COGBCI,full,fbcsp,decision_tree,28,0,42,0.971159179145868,0.9807692307692307,206,52,62,
COGBCI,full,fbcsp,random_forest,28,0,42,1.0,1.0,206,52,62,
COGBCI,full,bandpower,lda,28,0,42,0.8558758314855877,0.9038461538461539,206,52,62,
COGBCI,full,bandpower,svm,28,0,42,0.4520244037714919,0.6346153846153846,206,52,62,
COGBCI,full,bandpower,decision_tree,28,0,42,0.48057713651498335,0.6538461538461539,206,52,62,
COGBCI,full,bandpower,random_forest,28,0,42,0.5390581717451524,0.6923076923076923,206,52,62,
