dataset,feature_family,classifier,subject,protocol,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
Cho2017-3ch,fbcsp,lda,12,within,2,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,svm,12,within,2,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,12,within,2,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,12,within,2,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,lda,12,within,3,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,svm,12,within,3,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,12,within,3,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,12,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,12,within,4,42,0.65,0.825,160,40,3,
Cho2017-3ch,fbcsp,svm,12,within,4,42,0.55,0.775,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,12,within,4,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,12,within,4,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,lda,13,within,0,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,svm,13,within,0,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,13,within,0,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,13,within,0,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,lda,13,within,1,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,svm,13,within,1,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,13,within,1,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,random_forest,13,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,13,within,2,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,13,within,2,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,13,within,2,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,random_forest,13,within,2,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,lda,13,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,svm,13,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,13,within,3,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,random_forest,13,within,3,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,lda,13,within,4,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,13,within,4,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,13,within,4,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,random_forest,13,within,4,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,lda,14,within,0,42,0.85,0.925,160,40,3,
Cho2017-3ch,fbcsp,svm,14,within,0,42,0.85,0.925,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,14,within,0,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,random_forest,14,within,0,42,0.9,0.95,160,40,3,
Cho2017-3ch,fbcsp,lda,14,within,1,42,0.75,0.875,160,40,3,
Cho2017-3ch,fbcsp,svm,14,within,1,42,0.75,0.875,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,14,within,1,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,random_forest,14,within,1,42,0.7,0.85,160,40,3,
Cho2017-3ch,fbcsp,lda,14,within,2,42,0.75,0.875,160,40,3,
Cho2017-3ch,fbcsp,svm,14,within,2,42,0.75,0.875,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,14,within,2,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,random_forest,14,within,2,42,0.65,0.825,160,40,3,
Cho2017-3ch,fbcsp,lda,14,within,3,42,0.75,0.875,160,40,3,
Cho2017-3ch,fbcsp,svm,14,within,3,42,0.65,0.825,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,14,within,3,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,random_forest,14,within,3,42,0.75,0.875,160,40,3,
Cho2017-3ch,fbcsp,lda,14,within,4,42,0.7,0.85,160,40,3,
Cho2017-3ch,fbcsp,svm,14,within,4,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,14,within,4,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,random_forest,14,within,4,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,lda,15,within,0,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,15,within,0,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,15,within,0,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,random_forest,15,within,0,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,15,within,1,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,svm,15,within,1,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,15,within,1,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,15,within,1,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,lda,15,within,2,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,svm,15,within,2,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,15,within,2,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,15,within,2,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,lda,15,within,3,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,svm,15,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,15,within,3,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,15,within,3,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,15,within,4,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,15,within,4,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,15,within,4,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,15,within,4,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,lda,16,within,0,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,svm,16,within,0,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,16,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,random_forest,16,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,lda,16,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,16,within,1,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,16,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,random_forest,16,within,1,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,lda,16,within,2,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,16,within,2,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,16,within,2,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,random_forest,16,within,2,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,lda,16,within,3,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,svm,16,within,3,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,16,within,3,42,-0.30000000000000004,0.35,160,40,3,
Cho2017-3ch,fbcsp,random_forest,16,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,16,within,4,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,16,within,4,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,16,within,4,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,random_forest,16,within,4,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,lda,17,within,0,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,svm,17,within,0,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,17,within,0,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,17,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,lda,17,within,1,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,17,within,1,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,17,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,random_forest,17,within,1,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,17,within,2,42,-0.25,0.375,160,40,3,
Cho2017-3ch,fbcsp,svm,17,within,2,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,17,within,2,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,17,within,2,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,lda,17,within,3,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,17,within,3,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,17,within,3,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,random_forest,17,within,3,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,lda,17,within,4,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,svm,17,within,4,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,17,within,4,42,-0.30000000000000004,0.35,160,40,3,
Cho2017-3ch,fbcsp,random_forest,17,within,4,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,lda,18,within,0,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,svm,18,within,0,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,18,within,0,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,random_forest,18,within,0,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,lda,18,within,1,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,svm,18,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,18,within,1,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,random_forest,18,within,1,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,lda,18,within,2,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,svm,18,within,2,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,18,within,2,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,random_forest,18,within,2,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,lda,18,within,3,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,svm,18,within,3,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,18,within,3,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,18,within,3,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,lda,18,within,4,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,svm,18,within,4,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,18,within,4,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,random_forest,18,within,4,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,19,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,19,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,19,within,0,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,19,within,0,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,19,within,1,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,svm,19,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,19,within,1,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,19,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,lda,19,within,2,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,svm,19,within,2,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,19,within,2,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,19,within,2,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,19,within,3,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,19,within,3,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,19,within,3,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,random_forest,19,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,19,within,4,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,svm,19,within,4,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,19,within,4,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,random_forest,19,within,4,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,20,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,20,within,0,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,20,within,0,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,random_forest,20,within,0,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,lda,20,within,1,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,20,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,20,within,1,42,-0.30000000000000004,0.35,160,40,3,
Cho2017-3ch,fbcsp,random_forest,20,within,1,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,20,within,2,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,20,within,2,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,20,within,2,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,random_forest,20,within,2,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,lda,20,within,3,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,svm,20,within,3,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,20,within,3,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,20,within,3,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,lda,20,within,4,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,20,within,4,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,20,within,4,42,-0.30000000000000004,0.35,160,40,3,
Cho2017-3ch,fbcsp,random_forest,20,within,4,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,lda,21,within,0,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,svm,21,within,0,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,21,within,0,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,21,within,0,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,lda,21,within,1,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,svm,21,within,1,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,21,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,random_forest,21,within,1,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,lda,21,within,2,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,svm,21,within,2,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,21,within,2,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,21,within,2,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,lda,21,within,3,42,0.55,0.775,160,40,3,
Cho2017-3ch,fbcsp,svm,21,within,3,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,21,within,3,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,21,within,3,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,lda,21,within,4,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,svm,21,within,4,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,21,within,4,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,21,within,4,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,lda,22,within,0,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,svm,22,within,0,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,22,within,0,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,random_forest,22,within,0,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,22,within,1,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,22,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,22,within,1,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,22,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,lda,22,within,2,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,22,within,2,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,22,within,2,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,random_forest,22,within,2,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,lda,22,within,3,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,22,within,3,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,22,within,3,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,random_forest,22,within,3,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,lda,22,within,4,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,svm,22,within,4,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,22,within,4,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,random_forest,22,within,4,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,lda,23,within,0,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,svm,23,within,0,42,0.55,0.775,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,23,within,0,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,random_forest,23,within,0,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,lda,23,within,1,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,svm,23,within,1,42,0.65,0.825,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,23,within,1,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,random_forest,23,within,1,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,lda,23,within,2,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,svm,23,within,2,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,23,within,2,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,random_forest,23,within,2,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,lda,23,within,3,42,0.55,0.775,160,40,3,
Cho2017-3ch,fbcsp,svm,23,within,3,42,0.65,0.825,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,23,within,3,42,0.5,0.75,160,40,3,
Cho2017-3ch,fbcsp,random_forest,23,within,3,42,0.5,0.75,160,40,3,
Cho2017-3ch,fbcsp,lda,23,within,4,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,svm,23,within,4,42,0.6,0.8,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,23,within,4,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,random_forest,23,within,4,42,0.65,0.825,160,40,3,
Cho2017-3ch,fbcsp,lda,24,within,0,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,svm,24,within,0,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,24,within,0,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,random_forest,24,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,lda,24,within,1,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,svm,24,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,24,within,1,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,24,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,24,within,2,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,24,within,2,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,24,within,2,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,random_forest,24,within,2,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,24,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,svm,24,within,3,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,24,within,3,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,random_forest,24,within,3,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,lda,24,within,4,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,svm,24,within,4,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,24,within,4,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,24,within,4,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,lda,25,within,0,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,25,within,0,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,25,within,0,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,random_forest,25,within,0,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,lda,25,within,1,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,svm,25,within,1,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,25,within,1,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,25,within,1,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,lda,25,within,2,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,svm,25,within,2,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,25,within,2,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,random_forest,25,within,2,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,lda,25,within,3,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,25,within,3,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,25,within,3,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,random_forest,25,within,3,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,lda,25,within,4,42,-0.050000000000000044,0.475,160,40,3,
Cho2017-3ch,fbcsp,svm,25,within,4,42,-0.25,0.375,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,25,within,4,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,random_forest,25,within,4,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,lda,26,within,0,42,0.09999999999999998,0.55,160,40,3,
Cho2017-3ch,fbcsp,svm,26,within,0,42,0.050000000000000044,0.525,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,26,within,0,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,26,within,0,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,lda,26,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,svm,26,within,1,42,0.0,0.5,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,26,within,1,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,26,within,1,42,0.15000000000000002,0.575,160,40,3,
Cho2017-3ch,fbcsp,lda,26,within,2,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,svm,26,within,2,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,26,within,2,42,0.5,0.75,160,40,3,
Cho2017-3ch,fbcsp,random_forest,26,within,2,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,lda,26,within,3,42,0.19999999999999996,0.6,160,40,3,
Cho2017-3ch,fbcsp,svm,26,within,3,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,26,within,3,42,0.35,0.675,160,40,3,
Cho2017-3ch,fbcsp,random_forest,26,within,3,42,0.30000000000000004,0.65,160,40,3,
Cho2017-3ch,fbcsp,lda,26,within,4,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,svm,26,within,4,42,0.4,0.7,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,26,within,4,42,0.25,0.625,160,40,3,
Cho2017-3ch,fbcsp,random_forest,26,within,4,42,0.44999999999999996,0.725,160,40,3,
Cho2017-3ch,fbcsp,lda,27,within,0,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,svm,27,within,0,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,27,within,0,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,random_forest,27,within,0,42,-0.1499999999999999,0.425,160,40,3,
Cho2017-3ch,fbcsp,lda,27,within,1,42,-0.10000000000000009,0.45,160,40,3,
Cho2017-3ch,fbcsp,svm,27,within,1,42,-0.19999999999999996,0.4,160,40,3,
Cho2017-3ch,fbcsp,decision_tree,27,within,1,42,0.15000000000000002,0.575,160,40,3,
